2661 , 0 , 0 , 4 , 1 

2669 , 0 , 0 , 4 , 1 

2681 , 0 , 0 , 4 , 1 

2689 , 0 , 0 , 4 , 1 

2697 , 0 , 0 , 4 , 1 

2705 , 0 , 0 , 4 , 1 

2714 , 0 , 0 , 4 , 1 

2722 , 0 , 0 , 4 , 1 

2730 , 0 , 0 , 4 , 1 

2738 , 0 , 0 , 4 , 1 

2746 , 0 , 0 , 4 , 1 

2754 , 0 , 0 , 4 , 1 

2762 , 0 , 0 , 4 , 1 

2771 , 0 , 0 , 4 , 1 

2779 , 0 , 0 , 4 , 1 

2787 , 0 , 0 , 4 , 1 

2795 , 0 , 0 , 4 , 1 

2804 , 0 , 0 , 4 , 1 

2811 , 0 , 0 , 4 , 1 

2820 , 0 , 0 , 4 , 1 

2829 , 0 , 0 , 4 , 1 

2837 , 0 , 0 , 4 , 1 

2845 , 0 , 0 , 4 , 1 

2853 , 0 , 0 , 4 , 1 

2861 , 0 , 0 , 4 , 1 

2869 , 0 , 0 , 4 , 1 

2878 , 0 , 0 , 4 , 1 

2886 , 0 , 0 , 4 , 1 

2894 , 0 , 0 , 4 , 1 

2902 , 0 , 0 , 4 , 1 

2910 , 0 , 0 , 4 , 1 

2918 , 0 , 0 , 4 , 1 

2927 , 0 , 0 , 4 , 1 

2935 , 0 , 0 , 4 , 1 

2943 , 0 , 0 , 4 , 1 

2951 , 0 , 0 , 4 , 1 

2959 , 0 , 0 , 4 , 1 

2967 , 0 , 0 , 4 , 1 

2975 , 0 , 0 , 4 , 1 

2986 , 0 , 0 , 4 , 1 

2994 , 0 , 0 , 4 , 1 

3002 , 0 , 0 , 4 , 1 

3010 , 0 , 0 , 4 , 1 

3018 , 0 , 0 , 4 , 1 

3027 , 0 , 0 , 4 , 1 

3035 , 0 , 0 , 4 , 1 

3043 , 0 , 0 , 4 , 1 

3051 , 0 , 0 , 4 , 1 

3059 , 0 , 0 , 4 , 1 

3067 , 0 , 0 , 4 , 1 

3076 , 0 , 0 , 4 , 1 

3084 , 0 , 0 , 4 , 1 

3092 , 0 , 0 , 4 , 1 

3100 , 0 , 0 , 4 , 1 

3108 , 0 , 0 , 4 , 1 

3116 , 0 , 0 , 4 , 1 

3124 , 0 , 0 , 4 , 1 

3133 , 0 , 0 , 4 , 1 

3147 , 0 , 0 , 4 , 1 

3155 , 0 , 0 , 4 , 1 

3164 , 0 , 0 , 4 , 1 

3172 , 0 , 0 , 4 , 1 

3180 , 0 , 0 , 4 , 1 

3188 , 0 , 0 , 4 , 1 

3196 , 0 , 0 , 4 , 1 

3205 , 0 , 0 , 4 , 1 

3213 , 0 , 0 , 4 , 1 

3221 , 0 , 0 , 4 , 1 

3230 , 0 , 0 , 4 , 1 

3237 , 0 , 0 , 4 , 1 

3245 , 0 , 0 , 4 , 1 

3254 , 0 , 0 , 4 , 1 

3263 , 0 , 0 , 4 , 1 

3271 , 0 , 0 , 4 , 1 

3279 , 0 , 0 , 4 , 1 

3287 , 0 , 0 , 4 , 1 

3296 , 0 , 0 , 4 , 1 

3304 , 0 , 0 , 4 , 1 

3312 , 0 , 0 , 4 , 1 

3320 , 0 , 0 , 4 , 1 

3328 , 0 , 0 , 4 , 1 

3336 , 0 , 0 , 4 , 1 

3344 , 0 , 0 , 4 , 1 

3353 , 0 , 0 , 4 , 1 

3361 , 0 , 0 , 4 , 1 

3369 , 0 , 0 , 4 , 1 

3377 , 0 , 0 , 4 , 1 

3385 , 0 , 0 , 4 , 1 

3393 , 0 , 0 , 4 , 1 

3402 , 0 , 0 , 4 , 1 

3410 , 0 , 0 , 4 , 1 

3418 , 0 , 0 , 4 , 1 

3426 , 0 , 0 , 4 , 1 

3434 , 0 , 0 , 4 , 1 

3442 , 0 , 0 , 4 , 1 

3451 , 0 , 0 , 4 , 1 

3459 , 0 , 0 , 4 , 1 

3467 , 0 , 0 , 4 , 1 

3475 , 0 , 0 , 4 , 1 

3483 , 0 , 0 , 4 , 1 

3491 , 0 , 0 , 4 , 1 

3499 , 0 , 0 , 4 , 1 

3508 , 0 , 0 , 4 , 1 

3516 , 0 , 0 , 4 , 1 

3524 , 0 , 0 , 4 , 1 

3532 , 0 , 0 , 4 , 1 

3540 , 0 , 0 , 4 , 1 

3549 , 0 , 0 , 4 , 1 

3557 , 0 , 0 , 4 , 1 

3565 , 0 , 0 , 4 , 1 

3573 , 0 , 0 , 4 , 1 

3581 , 0 , 0 , 4 , 1 

3589 , 0 , 0 , 4 , 1 

3597 , 0 , 0 , 4 , 1 

3606 , 0 , 0 , 4 , 1 

3614 , 0 , 0 , 4 , 1 

3629 , 0 , 0 , 4 , 1 

3638 , 0 , 0 , 4 , 1 

3645 , 0 , 0 , 4 , 1 

3654 , 0 , 0 , 4 , 1 

3662 , 0 , 0 , 4 , 1 

3671 , 0 , 0 , 4 , 1 

3679 , 0 , 0 , 4 , 1 

3687 , 0 , 0 , 4 , 1 

3695 , 0 , 0 , 4 , 1 

3703 , 0 , 0 , 4 , 1 

3711 , 0 , 0 , 4 , 1 

3719 , 0 , 0 , 4 , 1 

3728 , 0 , 0 , 4 , 1 

3736 , 0 , 0 , 4 , 1 

3744 , 0 , 0 , 4 , 1 

3752 , 0 , 0 , 4 , 1 

3760 , 0 , 0 , 4 , 1 

3768 , 0 , 0 , 4 , 1 

3776 , 0 , 0 , 4 , 1 

3785 , 0 , 0 , 4 , 1 

3793 , 0 , 0 , 4 , 1 

3801 , 0 , 0 , 4 , 1 

3809 , 0 , 0 , 4 , 1 

3817 , 0 , 0 , 4 , 1 

3825 , 0 , 0 , 4 , 1 

3834 , 0 , 0 , 4 , 1 

3842 , 0 , 0 , 4 , 1 

3850 , 0 , 0 , 4 , 1 

3858 , 0 , 0 , 4 , 1 

3867 , 0 , 0 , 4 , 1 

3875 , 0 , 0 , 4 , 1 

3884 , 0 , 0 , 4 , 1 

3892 , 0 , 0 , 4 , 1 

3899 , 0 , 0 , 4 , 1 

3907 , 0 , 0 , 4 , 1 

3915 , 0 , 0 , 4 , 1 

3923 , 0 , 0 , 4 , 1 

3932 , 0 , 0 , 4 , 1 

3940 , 0 , 0 , 4 , 1 

3948 , 0 , 0 , 4 , 1 

3956 , 0 , 0 , 4 , 1 

3964 , 0 , 0 , 4 , 1 

3972 , 0 , 0 , 4 , 1 

3981 , 0 , 0 , 4 , 1 

3989 , 0 , 0 , 4 , 1 

3998 , 0 , 0 , 4 , 1 

4006 , 0 , 0 , 4 , 1 

4014 , 0 , 0 , 4 , 1 

4022 , 0 , 0 , 4 , 1 

4030 , 0 , 0 , 4 , 1 

4038 , 0 , 0 , 4 , 1 

4047 , 0 , 0 , 4 , 1 

4055 , 0 , 0 , 4 , 1 

4063 , 0 , 0 , 4 , 1 

4071 , 0 , 0 , 4 , 1 

4079 , 0 , 0 , 4 , 1 

4087 , 0 , 0 , 4 , 1 

4096 , 0 , 0 , 4 , 1 

4104 , 0 , 0 , 4 , 1 

4119 , 0 , 0 , 4 , 1 

4127 , 0 , 0 , 4 , 1 

4135 , 0 , 0 , 4 , 1 

4143 , 0 , 0 , 4 , 1 

4151 , 0 , 0 , 4 , 1 

4159 , 0 , 0 , 4 , 1 

4168 , 0 , 0 , 4 , 1 

4177 , 0 , 0 , 4 , 1 

4185 , 0 , 0 , 4 , 1 

4193 , 0 , 0 , 4 , 1 

4201 , 0 , 0 , 4 , 1 

4209 , 0 , 0 , 4 , 1 

4218 , 0 , 0 , 4 , 1 

4226 , 0 , 0 , 4 , 1 

4234 , 0 , 0 , 4 , 1 

4242 , 0 , 0 , 4 , 1 

4250 , 0 , 0 , 4 , 1 

4259 , 0 , 0 , 4 , 1 

4267 , 0 , 0 , 4 , 1 

4275 , 0 , 0 , 4 , 1 

4283 , 0 , 0 , 4 , 1 

4291 , 0 , 0 , 4 , 1 

4299 , 0 , 0 , 4 , 1 

4308 , 0 , 0 , 4 , 1 

4316 , 0 , 0 , 4 , 1 

4324 , 0 , 0 , 4 , 1 

4332 , 0 , 0 , 4 , 1 

4340 , 0 , 0 , 4 , 1 

4348 , 0 , 0 , 4 , 1 

4357 , 0 , 0 , 4 , 1 

4365 , 0 , 0 , 4 , 1 

4373 , 0 , 0 , 4 , 1 

4381 , 0 , 0 , 4 , 1 

4389 , 0 , 0 , 4 , 1 

4397 , 0 , 0 , 4 , 1 

4405 , 0 , 0 , 4 , 1 

4414 , 0 , 0 , 4 , 1 

4422 , 0 , 0 , 4 , 1 

4430 , 0 , 0 , 4 , 1 

4438 , 0 , 0 , 4 , 1 

4446 , 0 , 0 , 4 , 1 

4455 , 0 , 0 , 4 , 1 

4463 , 0 , 0 , 4 , 1 

4471 , 0 , 0 , 4 , 1 

4479 , 0 , 0 , 4 , 1 

4487 , 0 , 0 , 4 , 1 

4495 , 0 , 0 , 4 , 1 

4504 , 0 , 0 , 4 , 1 

4512 , 0 , 0 , 4 , 1 

4520 , 0 , 0 , 4 , 1 

4528 , 0 , 0 , 4 , 1 

4537 , 0 , 0 , 4 , 1 

4545 , 0 , 0 , 4 , 1 

4554 , 0 , 0 , 4 , 1 

4562 , 0 , 0 , 4 , 1 

4570 , 0 , 0 , 4 , 1 

4578 , 0 , 0 , 4 , 1 

4586 , 0 , 0 , 4 , 1 

4594 , 0 , 0 , 4 , 1 

4610 , 0 , 0 , 4 , 1 

4618 , 0 , 0 , 4 , 1 

4626 , 0 , 0 , 4 , 1 

4634 , 0 , 0 , 4 , 1 

4643 , 0 , 0 , 4 , 1 

4651 , 0 , 0 , 4 , 1 

4659 , 0 , 0 , 4 , 1 

4667 , 0 , 0 , 4 , 1 

4675 , 0 , 0 , 4 , 1 

4687 , 0 , 0 , 4 , 1 

4695 , 0 , 0 , 4 , 1 

4704 , 0 , 0 , 4 , 1 

4712 , 0 , 0 , 4 , 1 

4720 , 0 , 0 , 4 , 1 

4728 , 0 , 0 , 4 , 1 

4740 , 0 , 0 , 4 , 1 

4748 , 0 , 0 , 4 , 1 

4756 , 0 , 0 , 4 , 1 

4764 , 0 , 0 , 4 , 1 

4772 , 0 , 0 , 4 , 1 

4780 , 0 , 0 , 4 , 1 

4788 , 0 , 0 , 4 , 1 

4797 , 0 , 0 , 4 , 1 

4805 , 0 , 0 , 4 , 1 

4813 , 0 , 0 , 4 , 1 

4821 , 0 , 0 , 4 , 1 

4829 , 0 , 0 , 4 , 1 

4837 , 0 , 0 , 4 , 1 

4846 , 0 , 0 , 4 , 1 

4855 , 0 , 0 , 4 , 1 

4863 , 0 , 0 , 4 , 1 

4871 , 0 , 0 , 4 , 1 

4885 , 0 , 0 , 4 , 1 

4893 , 0 , 0 , 4 , 1 

4902 , 0 , 0 , 4 , 1 

4910 , 0 , 0 , 4 , 1 

4918 , 0 , 0 , 4 , 1 

4926 , 0 , 0 , 4 , 1 

4934 , 0 , 0 , 4 , 1 

4942 , 0 , 0 , 4 , 1 

4951 , 0 , 0 , 4 , 1 

4959 , 0 , 0 , 4 , 1 

4967 , 0 , 0 , 4 , 1 

4975 , 0 , 0 , 4 , 1 

4983 , 0 , 0 , 4 , 1 

4991 , 0 , 0 , 4 , 1 

4999 , 0 , 0 , 4 , 1 

5007 , 0 , 0 , 4 , 1 

5016 , 0 , 0 , 4 , 1 

5024 , 0 , 0 , 4 , 1 

5032 , 0 , 0 , 4 , 1 

5040 , 0 , 0 , 4 , 1 

5048 , 0 , 0 , 4 , 1 

5056 , 0 , 0 , 4 , 1 

5065 , 0 , 0 , 4 , 1 

5074 , 0 , 0 , 4 , 1 

5082 , 0 , 0 , 4 , 1 

5090 , 0 , 0 , 4 , 1 

5105 , 0 , 0 , 4 , 1 

5113 , 0 , 0 , 4 , 1 

5121 , 0 , 0 , 4 , 1 

5129 , 0 , 0 , 4 , 1 

5137 , 0 , 0 , 4 , 1 

5146 , 0 , 0 , 4 , 1 

5154 , 0 , 0 , 4 , 1 

5162 , 0 , 0 , 4 , 1 

5170 , 0 , 0 , 4 , 1 

5178 , 0 , 0 , 4 , 1 

5186 , 0 , 0 , 4 , 1 

5194 , 0 , 0 , 4 , 1 

5203 , 0 , 0 , 4 , 1 

5211 , 0 , 0 , 4 , 1 

5220 , 0 , 0 , 4 , 1 

5228 , 0 , 0 , 4 , 1 

5236 , 0 , 0 , 4 , 1 

5244 , 0 , 0 , 4 , 1 

5253 , 0 , 0 , 4 , 1 

5261 , 0 , 0 , 4 , 1 

5269 , 0 , 0 , 4 , 1 

5277 , 0 , 0 , 4 , 1 

5285 , 0 , 0 , 4 , 1 

5293 , 0 , 0 , 4 , 1 

5301 , 0 , 0 , 4 , 1 

5310 , 0 , 0 , 4 , 1 

5318 , 0 , 0 , 4 , 1 

5326 , 0 , 0 , 4 , 1 

5334 , 0 , 0 , 4 , 1 

5342 , 0 , 0 , 4 , 1 

5350 , 0 , 0 , 4 , 1 

5359 , 0 , 0 , 4 , 1 

5367 , 0 , 0 , 4 , 1 

5375 , 0 , 0 , 4 , 1 

5384 , 0 , 0 , 4 , 1 

5392 , 0 , 0 , 4 , 1 

5400 , 0 , 0 , 4 , 1 

5408 , 0 , 0 , 4 , 1 

5416 , 0 , 0 , 4 , 1 

5425 , 0 , 0 , 4 , 1 

5433 , 0 , 0 , 4 , 1 

5441 , 0 , 0 , 4 , 1 

5449 , 0 , 0 , 4 , 1 

5457 , 0 , 0 , 4 , 1 

5466 , 0 , 0 , 4 , 1 

5474 , 0 , 0 , 4 , 1 

5482 , 0 , 0 , 4 , 1 

5490 , 0 , 0 , 4 , 1 

5498 , 0 , 0 , 4 , 1 

5507 , 0 , 0 , 4 , 1 

5516 , 0 , 0 , 4 , 1 

5524 , 0 , 0 , 4 , 1 

5532 , 0 , 0 , 4 , 1 

5540 , 0 , 0 , 4 , 1 

5548 , 0 , 0 , 4 , 1 

5556 , 0 , 0 , 4 , 1 

5565 , 0 , 0 , 4 , 1 

5573 , 0 , 0 , 4 , 1 

5581 , 0 , 0 , 4 , 1 

5596 , 0 , 0 , 4 , 1 

5604 , 0 , 0 , 4 , 1 

5612 , 0 , 0 , 4 , 1 

5621 , 0 , 0 , 4 , 1 

5629 , 0 , 0 , 4 , 1 

5637 , 0 , 0 , 4 , 1 

5645 , 0 , 0 , 4 , 1 

5653 , 0 , 0 , 4 , 1 

5661 , 0 , 0 , 4 , 1 

5670 , 0 , 0 , 4 , 1 

5678 , 0 , 0 , 4 , 1 

5687 , 0 , 0 , 4 , 1 

5695 , 0 , 0 , 4 , 1 

5703 , 0 , 0 , 4 , 1 

5711 , 0 , 0 , 4 , 1 

5720 , 0 , 0 , 4 , 1 

5728 , 0 , 0 , 4 , 1 

5736 , 0 , 0 , 4 , 1 

5744 , 0 , 0 , 4 , 1 

5752 , 0 , 0 , 4 , 1 

5760 , 0 , 0 , 4 , 1 

5768 , 0 , 0 , 4 , 1 

5777 , 0 , 0 , 4 , 1 

5785 , 0 , 0 , 4 , 1 

5793 , 0 , 0 , 4 , 1 

5801 , 0 , 0 , 4 , 1 

5810 , 0 , 0 , 4 , 1 

5818 , 0 , 0 , 4 , 1 

5827 , 0 , 0 , 4 , 1 

5835 , 0 , 0 , 4 , 1 

5843 , 0 , 0 , 4 , 1 

5852 , 0 , 0 , 4 , 1 

5860 , 0 , 0 , 4 , 1 

5868 , 0 , 0 , 4 , 1 

5883 , 0 , 0 , 4 , 1 

5892 , 0 , 0 , 4 , 1 

5900 , 0 , 0 , 4 , 1 

5908 , 0 , 0 , 4 , 1 

5917 , 0 , 0 , 4 , 1 

5925 , 0 , 0 , 4 , 1 

5933 , 0 , 0 , 4 , 1 

5941 , 0 , 0 , 4 , 1 

5949 , 0 , 0 , 4 , 1 

5958 , 0 , 0 , 4 , 1 

5966 , 0 , 0 , 4 , 1 

5975 , 0 , 0 , 4 , 1 

5985 , 0 , 0 , 4 , 1 

5994 , 0 , 0 , 4 , 1 

6002 , 0 , 0 , 4 , 1 

6011 , 0 , 0 , 4 , 1 

6023 , 0 , 0 , 4 , 1 

6031 , 0 , 0 , 4 , 1 

6039 , 0 , 0 , 4 , 1 

6047 , 0 , 0 , 4 , 1 

6055 , 0 , 0 , 4 , 1 

6080 , 0 , 0 , 4 , 1 

6102 , 0 , 0 , 4 , 1 

6111 , 0 , 0 , 4 , 1 

6144 , 1 , 0 , 3 , 1 

6153 , 0 , 2 , 2 , 1 

6162 , 0 , 0 , 4 , 1 

6170 , 0 , 0 , 4 , 1 

6178 , 0 , 0 , 4 , 1 

6186 , 0 , 0 , 4 , 1 

6195 , 0 , 0 , 4 , 1 

6203 , 0 , 0 , 4 , 1 

6211 , 0 , 0 , 4 , 1 

6219 , 0 , 0 , 4 , 1 

6227 , 0 , 0 , 4 , 1 

6237 , 0 , 0 , 4 , 1 

6245 , 0 , 0 , 4 , 1 

6259 , 0 , 0 , 4 , 1 

6267 , 0 , 0 , 4 , 1 

6276 , 0 , 0 , 4 , 1 

6284 , 0 , 0 , 4 , 1 

6292 , 0 , 0 , 4 , 1 

6301 , 0 , 0 , 4 , 1 

6309 , 0 , 0 , 4 , 1 

6318 , 0 , 0 , 4 , 1 

6326 , 0 , 0 , 4 , 1 

6334 , 0 , 0 , 4 , 1 

6342 , 0 , 0 , 4 , 1 

6350 , 0 , 0 , 4 , 1 

6360 , 0 , 0 , 4 , 1 

6368 , 0 , 0 , 4 , 1 

6377 , 0 , 0 , 4 , 1 

6385 , 0 , 0 , 4 , 1 

6393 , 0 , 0 , 4 , 1 

6402 , 0 , 0 , 4 , 1 

6410 , 0 , 0 , 4 , 1 

6419 , 0 , 0 , 4 , 1 

6427 , 0 , 0 , 4 , 1 

6436 , 0 , 0 , 4 , 1 

6444 , 0 , 0 , 4 , 1 

6453 , 0 , 0 , 4 , 1 

6461 , 0 , 0 , 4 , 1 

6470 , 0 , 0 , 4 , 1 

6478 , 0 , 0 , 4 , 1 

6486 , 0 , 0 , 4 , 1 

6496 , 0 , 0 , 4 , 1 

6504 , 0 , 0 , 4 , 1 

6513 , 0 , 0 , 4 , 1 

6521 , 0 , 0 , 4 , 1 

6531 , 0 , 0 , 4 , 1 

6539 , 0 , 0 , 4 , 1 

6548 , 0 , 0 , 4 , 1 

6556 , 0 , 0 , 4 , 1 

6564 , 0 , 0 , 4 , 1 

6572 , 0 , 0 , 4 , 1 

6581 , 0 , 0 , 4 , 1 

6589 , 0 , 0 , 4 , 1 

6597 , 0 , 0 , 4 , 1 

6607 , 0 , 0 , 4 , 1 

6615 , 0 , 0 , 4 , 1 

6624 , 0 , 0 , 4 , 1 

6632 , 0 , 0 , 4 , 1 

6640 , 0 , 0 , 4 , 1 

6658 , 0 , 0 , 4 , 1 

6667 , 0 , 0 , 4 , 1 

6676 , 0 , 0 , 4 , 1 

6684 , 0 , 0 , 4 , 1 

6692 , 0 , 0 , 4 , 1 

6701 , 0 , 0 , 4 , 1 

6709 , 0 , 0 , 4 , 1 

6718 , 0 , 0 , 4 , 1 

6726 , 0 , 0 , 4 , 1 

6735 , 0 , 0 , 4 , 1 

6743 , 0 , 0 , 4 , 1 

6751 , 0 , 0 , 4 , 1 

6786 , 0 , 0 , 4 , 1 

6794 , 0 , 0 , 4 , 1 

6803 , 0 , 0 , 4 , 1 

6811 , 0 , 0 , 4 , 1 

6819 , 0 , 0 , 4 , 1 

6828 , 0 , 0 , 4 , 1 

6837 , 0 , 0 , 4 , 1 

6845 , 0 , 0 , 4 , 1 

6853 , 0 , 0 , 4 , 1 

6861 , 0 , 0 , 4 , 1 

6869 , 0 , 0 , 4 , 1 

